size,pivot,partition,callback,time
500000,Random value,Hoare,No Callback,0.05287000000000001
500000,Random value,Hoare,No Callback,0.05287000000000001
500000,Random value,Hoare,No Callback,0.05287000000000001
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
510000,Random value,Hoare,No Callback,0.05219
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
520000,Random value,Hoare,No Callback,0.054252999999999996
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
530000,Random value,Hoare,No Callback,0.055071
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
540000,Random value,Hoare,No Callback,0.056351
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
550000,Random value,Hoare,No Callback,0.057307000000000004
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
560000,Random value,Hoare,No Callback,0.05815599999999999
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
570000,Random value,Hoare,No Callback,0.059541
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
580000,Random value,Hoare,No Callback,0.06048099999999999
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
590000,Random value,Hoare,No Callback,0.059779
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
600000,Random value,Hoare,No Callback,0.055902999999999994
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
610000,Random value,Hoare,No Callback,0.056308000000000004
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
620000,Random value,Hoare,No Callback,0.057142
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
630000,Random value,Hoare,No Callback,0.057896
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
640000,Random value,Hoare,No Callback,0.059083000000000004
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
650000,Random value,Hoare,No Callback,0.059989
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
660000,Random value,Hoare,No Callback,0.061021000000000006
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
670000,Random value,Hoare,No Callback,0.061770000000000005
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
680000,Random value,Hoare,No Callback,0.062932
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
690000,Random value,Hoare,No Callback,0.063856
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
700000,Random value,Hoare,No Callback,0.064708
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
710000,Random value,Hoare,No Callback,0.06576
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
720000,Random value,Hoare,No Callback,0.066508
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
730000,Random value,Hoare,No Callback,0.067567
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
740000,Random value,Hoare,No Callback,0.068785
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
750000,Random value,Hoare,No Callback,0.069729
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
760000,Random value,Hoare,No Callback,0.070704
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
770000,Random value,Hoare,No Callback,0.071675
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
780000,Random value,Hoare,No Callback,0.072867
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
790000,Random value,Hoare,No Callback,0.08341599999999999
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
800000,Random value,Hoare,No Callback,0.08469
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
810000,Random value,Hoare,No Callback,0.08572
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
820000,Random value,Hoare,No Callback,0.087552
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
830000,Random value,Hoare,No Callback,0.08837300000000001
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
840000,Random value,Hoare,No Callback,0.090028
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
850000,Random value,Hoare,No Callback,0.090904
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
860000,Random value,Hoare,No Callback,0.091322
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
870000,Random value,Hoare,No Callback,0.092015
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
880000,Random value,Hoare,No Callback,0.09349600000000001
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
890000,Random value,Hoare,No Callback,0.09460199999999999
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
900000,Random value,Hoare,No Callback,0.095803
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
910000,Random value,Hoare,No Callback,0.096913
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
920000,Random value,Hoare,No Callback,0.097872
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
930000,Random value,Hoare,No Callback,0.09891699999999999
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
940000,Random value,Hoare,No Callback,0.09985
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
950000,Random value,Hoare,No Callback,0.11114500000000001
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
960000,Random value,Hoare,No Callback,0.09436699999999999
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
970000,Random value,Hoare,No Callback,0.096247
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
980000,Random value,Hoare,No Callback,0.097188
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
990000,Random value,Hoare,No Callback,0.10030700000000001
1000000,Random value,Hoare,No Callback,0.103248
1000000,Random value,Hoare,No Callback,0.103248
1000000,Random value,Hoare,No Callback,0.103248
1000000,Random value,Hoare,No Callback,0.103248
1000000,Random value,Hoare,No Callback,0.103248
1000000,Random value,Hoare,No Callback,0.103248
