size,pivot,partition,callback,time
880000,First Value,Lomuto,Insertion Sort,0.070229
880000,First Value,Lomuto,Insertion Sort,0.070229
880000,First Value,Lomuto,Insertion Sort,0.070229
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
890000,First Value,Lomuto,Insertion Sort,0.071877
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
900000,First Value,Lomuto,Insertion Sort,0.07280700000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
910000,First Value,Lomuto,Insertion Sort,0.07399800000000001
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
920000,First Value,Lomuto,Insertion Sort,0.073558
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
930000,First Value,Lomuto,Insertion Sort,0.075649
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
940000,First Value,Lomuto,Insertion Sort,0.076612
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
950000,Random value,Lomuto,Insertion Sort,0.075526
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
960000,First Value,Lomuto,Insertion Sort,0.073063
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
970000,First Value,Lomuto,Insertion Sort,0.073532
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
980000,First Value,Lomuto,Insertion Sort,0.074388
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
990000,First Value,Lomuto,Insertion Sort,0.076602
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
1000000,First Value,Lomuto,Insertion Sort,0.076348
